50000008,420113,B+
50000009,420113,D+
50000010,420113,F
50000011,420113,D
50000012,420113,B+
50000013,420113,C+
50000014,420113,B
50000015,420113,A
50000016,420113,B
50000017,420113,C
50000018,420113,B+
50000019,420113,B
50000020,420113,C
50000021,420113,A
50000022,420113,D+
50000023,420113,B+
50000024,420113,B+
50000025,420113,D
50000026,420113,C
50000027,420113,C
50000028,420113,F
50000029,420113,B
50000030,420113,D+
50000031,420113,F
50000032,420113,C+
50000033,420113,C
50000034,420113,D
50000035,420113,A
50000036,420113,F
50000037,420113,C+
50000038,420113,B
50000039,420113,D
50000040,420113,F
50000041,420113,D
50000042,420113,C+
50000043,420113,C
50000044,420113,C+
50000045,420113,F
50000046,420113,B+
50000047,420113,D+
50000048,420113,B+
50000049,420113,B+
50000050,420113,F
50000051,420113,C
50000052,420113,B+
50000053,420113,B+
50000054,420113,F
50000055,420113,F
50000056,420113,D
50000057,420113,B+
50000058,420113,C+
50000059,420113,D
50000060,420113,A
50000061,420113,D+
50000062,420113,C+
50000063,420113,B+
50000064,420113,F
50000065,420113,C+
50000066,420113,D+
50000067,420113,D+
50000068,420113,B
50000069,420113,C
50000070,420113,C+
50000071,420113,B+
50000072,420113,C+
50000073,420113,C
50000074,420113,B+
50000075,420113,C+
50000076,420113,C
50000077,420113,B
50000078,420113,D+
50000079,420113,B
50000080,420113,C+
50000081,420113,D
50000082,420113,B+
50000083,420113,F
50000084,420113,D
50000085,420113,B+
50000086,420113,A
50000087,420113,D
50000088,420113,D+
50000089,420113,D+
50000090,420113,C+
50000091,420113,B+
50000092,420113,B
50000093,420113,D
50000094,420113,B
50000095,420113,F
50000096,420113,B
50000097,420113,F
50000098,420113,B
50000099,420113,B
50000100,420113,C
50000101,420113,A
50000102,420113,B
50000103,420113,D+
50000104,420113,B+
50000105,420113,A
50000106,420113,B+
50000107,420113,A
50000108,420113,D
50000109,420113,A
50000110,420113,D
50000111,420113,D+
50000112,420113,D
50000113,420113,A
50000114,420113,A
50000115,420113,A
50000116,420113,D
50000117,420113,A
50000118,420113,B
50000119,420113,C
50000120,420113,B+
50000121,420113,C+
50000122,420113,C+
50000123,420113,B
50000124,420113,C
50000125,420113,D
50000126,420113,D
50000127,420113,A
50000128,420113,B+
50000129,420113,C+
50000130,420113,C+
50000131,420113,A
50000132,420113,C+
50000133,420113,C+
50000134,420113,C+
50000135,420113,B
50000136,420113,B+
50000137,420113,D+
50000138,420113,B
50000139,420113,D
50000140,420113,D
50000141,420113,C
50000142,420113,B+
50000143,420113,B
50000144,420113,B+
50000145,420113,C
50000146,420113,B
50000147,420113,A
50000148,420113,D
50000149,420113,D+
50000000,204111,A
50000001,204111,A
50000002,204111,D+
50000003,204111,A
50000004,204111,A
50000005,204111,C+
50000006,204111,F
50000007,204111,B+
50000008,204111,B+
50000009,204111,B+
50000010,204111,C+
50000011,204111,C+
50000012,204111,F
50000013,204111,A
50000014,204111,B
50000015,204111,B
50000016,204111,D+
50000017,204111,D
50000018,204111,A
50000019,204111,A
50000020,204111,C+
50000021,204111,B
50000022,204111,B+
50000023,204111,C+
50000024,204111,C
50000025,204111,B
50000026,204111,D+
50000027,204111,C+
50000028,204111,D
50000029,204111,B
50000030,204111,D+
50000031,204111,C
50000032,204111,D+
50000033,204111,F
50000034,204111,D
50000035,204111,C
50000036,204111,A
50000037,204111,D+
50000038,204111,B
50000039,204111,B+
50000040,204111,A
50000041,204111,B+
50000042,204111,A
50000043,204111,C+
50000044,204111,D+
50000045,204111,D
50000046,204111,C+
50000047,204111,B+
50000048,204111,B+
50000049,204111,B+
50000050,204111,D+
50000051,204111,D+
50000052,204111,D
50000053,204111,A
50000054,204111,A
50000055,204111,B
50000056,204111,C+
50000057,204111,F
50000058,204111,C+
50000059,204111,D+
50000060,204111,B+
50000061,204111,D+
50000062,204111,D
50000063,204111,C
50000064,204111,C
50000065,204111,D
50000066,204111,B+
50000067,204111,A
50000068,204111,C
50000069,204111,B
50000070,204111,C+
50000071,204111,B+
50000072,204111,B+
50000073,204111,D+
50000074,204111,D+
50000075,204111,B
50000076,204111,F
50000077,204111,D
50000078,204111,B
50000079,204111,C
50000080,204111,C
50000081,204111,D
50000082,204111,B+
50000083,204111,C
50000084,204111,B
50000085,204111,D+
50000086,204111,B+
50000087,204111,A
50000088,204111,C+
50000089,204111,D+
50000090,204111,C+
50000091,204111,D
50000092,204111,C
50000093,204111,D+
50000094,204111,B
50000095,204111,F
50000096,204111,B+
50000097,204111,C
50000098,204111,A
50000099,204111,D+
50000100,204111,D+
50000101,204111,B
50000102,204111,D
50000103,204111,B+
50000104,204111,D
50000105,204111,D
50000106,204111,C
50000107,204111,F
50000108,204111,A
50000109,204111,F
50000110,204111,B+
50000111,204111,C
50000112,204111,B+
50000113,204111,D
50000114,204111,B+
50000115,204111,D+
50000116,204111,A
50000117,204111,B+
50000118,204111,D
50000119,204111,D
50000120,204111,D+
50000121,204111,D
50000122,204111,C+
50000123,204111,B+
50000124,204111,A
50000125,204111,B+
50000126,204111,C+
50000127,204111,B+
50000128,204111,F
50000129,204111,C
50000130,204111,C
50000131,204111,D
50000132,204111,A
50000133,204111,F
50000134,204111,A
50000135,204111,C+
50000136,204111,C
50000137,204111,D+
50000138,204111,B+
50000139,204111,B+
50000140,204111,B+
50000141,204111,B+
50000142,204111,C
50000143,204111,A
50000144,204111,D
50000145,204111,F
50000146,204111,B+
50000147,204111,D+
50000148,204111,B
50000149,204111,D+
50000000,204112,C
50000001,204112,C
50000002,204112,B
50000003,204112,D
50000004,204112,B+
50000005,204112,D+
50000006,204112,D+
50000007,204112,F
50000008,204112,B
50000009,204112,C+
50000010,204112,B
50000011,204112,C+
50000012,204112,F
50000013,204112,D+
50000014,204112,F
50000015,204112,F
50000016,204112,C+
50000017,204112,C+
50000018,204112,D+
50000019,204112,C+
50000020,204112,A
50000021,204112,C+
50000022,204112,D+
50000023,204112,F
50000024,204112,B
50000025,204112,B+
50000026,204112,B+
50000027,204112,D
50000028,204112,A
50000029,204112,C
50000030,204112,A
50000031,204112,B+
50000032,204112,B
50000033,204112,B
50000034,204112,D+
50000035,204112,B+
50000036,204112,D+
50000037,204112,A
50000038,204112,F
50000039,204112,A
50000040,204112,C+
50000041,204112,A
50000042,204112,A
50000043,204112,A
50000044,204112,D
50000045,204112,B
50000046,204112,D
50000047,204112,B+
50000048,204112,B
50000049,204112,C+
50000050,204112,B+
50000051,204112,D
50000052,204112,D+
50000053,204112,F
50000054,204112,C
50000055,204112,C+
50000056,204112,F
50000057,204112,B
50000058,204112,D+
50000059,204112,D
50000060,204112,B
50000061,204112,C+
50000062,204112,C+
50000063,204112,D
50000064,204112,D
50000065,204112,F
50000066,204112,D+
50000067,204112,D+
50000068,204112,B
50000069,204112,F
50000070,204112,D
50000071,204112,C
50000072,204112,A
50000073,204112,B
50000074,204112,F
50000075,204112,F
50000076,204112,D
50000077,204112,B+
50000078,204112,D
50000079,204112,A
50000080,204112,C
50000081,204112,D+
50000082,204112,C
50000083,204112,D
50000084,204112,A
50000085,204112,A
50000086,204112,B
50000087,204112,D
50000088,204112,D+
50000089,204112,A
50000090,204112,F
50000091,204112,F
50000092,204112,B+
50000093,204112,C
50000094,204112,A
50000095,204112,C+
50000096,204112,C
50000097,204112,C
50000098,204112,A
50000099,204112,F
50000100,204112,A
50000101,204112,D+
50000102,204112,D
50000103,204112,A
50000104,204112,B
50000105,204112,B+
50000106,204112,C+
50000107,204112,D
50000108,204112,F
50000109,204112,B+
50000110,204112,C
50000111,204112,C
50000112,204112,C
50000113,204112,D+
50000114,204112,D+
50000115,204112,A
50000116,204112,B
50000117,204112,C
50000118,204112,C+
50000119,204112,B
50000120,204112,D
50000121,204112,B
50000122,204112,B+
50000123,204112,A
50000124,204112,F
50000125,204112,D
50000126,204112,D
50000127,204112,B
50000128,204112,A
50000129,204112,C
50000130,204112,A
50000131,204112,A
50000132,204112,B+
50000133,204112,F
50000134,204112,B+
50000135,204112,C
50000136,204112,B
50000137,204112,C+
50000138,204112,A
50000139,204112,C+
50000140,204112,A
50000141,204112,F
50000142,204112,D
50000143,204112,A
50000144,204112,D
50000145,204112,C
50000146,204112,B+
50000147,204112,C+
50000148,204112,D
50000149,204112,C
50000000,208111,C
50000001,208111,B+
50000002,208111,C+
50000003,208111,B+
50000004,208111,B+
50000005,208111,D
50000006,208111,B
50000007,208111,B
50000008,208111,B
50000009,208111,F
50000010,208111,B+
50000011,208111,B
50000012,208111,B
50000013,208111,B
50000014,208111,C+
50000015,208111,C+
50000016,208111,C
50000017,208111,D+
50000018,208111,D
50000019,208111,C+
50000020,208111,C+
50000021,208111,B+
50000022,208111,B
50000023,208111,D
50000024,208111,C+
50000025,208111,B
50000026,208111,A
50000027,208111,D
50000028,208111,D+
50000029,208111,D
50000030,208111,C+
50000031,208111,C+
50000032,208111,C
50000033,208111,A
50000034,208111,F
50000035,208111,C
50000036,208111,C+
50000037,208111,D
50000038,208111,C+
50000039,208111,B
50000040,208111,D+
50000041,208111,C
50000042,208111,D+
50000043,208111,A
50000044,208111,D+
50000045,208111,C+
50000046,208111,F
50000047,208111,C
50000048,208111,C
50000049,208111,A
50000050,208111,B
50000051,208111,B
50000052,208111,C+
50000053,208111,A
50000054,208111,C+
50000055,208111,B+
50000056,208111,F
50000057,208111,C
50000058,208111,D
50000059,208111,C+
50000060,208111,F
50000061,208111,B+
50000062,208111,B+
50000063,208111,C
50000064,208111,A
50000065,208111,C+
50000066,208111,B+
50000067,208111,D+
50000068,208111,F
50000069,208111,D+
50000070,208111,B
50000071,208111,C+
50000072,208111,D+
50000073,208111,C+
50000074,208111,D
50000075,208111,D
50000076,208111,C
50000077,208111,B
50000078,208111,C+
50000079,208111,D
50000080,208111,C
50000081,208111,C+
50000082,208111,D+
50000083,208111,F
50000084,208111,C
50000085,208111,C+
50000086,208111,D
50000087,208111,D+
50000088,208111,D+
50000089,208111,F
50000090,208111,F
50000091,208111,F
50000092,208111,F
50000093,208111,D
50000094,208111,B+
50000095,208111,D
50000096,208111,B
50000097,208111,D+
50000098,208111,D+
50000099,208111,D+
50000100,208111,D+
50000101,208111,D+
50000102,208111,D+
50000103,208111,A
50000104,208111,B
50000105,208111,C+
50000106,208111,A
50000107,208111,C
50000108,208111,B+
50000109,208111,C+
50000110,208111,D+
50000111,208111,B
50000112,208111,F
50000113,208111,F
50000114,208111,A
50000115,208111,B+
50000116,208111,A
50000117,208111,F
50000118,208111,F
50000119,208111,A
50000120,208111,C
50000121,208111,C+
50000122,208111,A
50000123,208111,F
50000124,208111,C
50000125,208111,B
50000126,208111,C+
50000127,208111,F
50000128,208111,A
50000129,208111,A
50000130,208111,C+
50000131,208111,D+
50000132,208111,C
50000133,208111,B+
50000134,208111,F
50000135,208111,F
50000136,208111,F
50000137,208111,B
50000138,208111,D
50000139,208111,B
50000140,208111,D
50000141,208111,F
50000142,208111,C+
50000143,208111,D+
50000144,208111,C+
50000145,208111,F
50000146,208111,D
50000147,208111,C
50000148,208111,B+
50000149,208111,D+
50000000,403111,C
50000001,403111,A
50000002,403111,B
50000003,403111,F
50000004,403111,D+
50000005,403111,C+
50000006,403111,B+
50000007,403111,D
50000008,403111,B
50000009,403111,B+
50000010,403111,D+
50000011,403111,C+
50000012,403111,B+
50000013,403111,D
50000014,403111,B+
50000015,403111,D
50000016,403111,D+
50000017,403111,D+
50000018,403111,D
50000019,403111,F
50000020,403111,C+
50000021,403111,C
50000022,403111,D+
50000023,403111,A
50000024,403111,B
50000025,403111,F
50000026,403111,D+
50000027,403111,D
50000028,403111,B
50000029,403111,D
50000030,403111,B+
50000031,403111,A
50000032,403111,C+
50000033,403111,B+
50000034,403111,C+
50000035,403111,D
50000036,403111,D
50000037,403111,D+
50000038,403111,C+
50000039,403111,C
50000040,403111,F
50000041,403111,D+
50000042,403111,F
50000043,403111,D
50000044,403111,C
50000045,403111,C+
50000046,403111,B+
50000047,403111,A
50000048,403111,D
50000049,403111,F
50000050,403111,F
50000051,403111,C+
50000052,403111,D
50000053,403111,F
50000054,403111,A
50000055,403111,B+
50000056,403111,B
50000057,403111,F
50000058,403111,C+
50000059,403111,F
50000060,403111,B+
50000061,403111,D
50000062,403111,C
50000063,403111,B
50000064,403111,B
50000065,403111,B+
50000066,403111,B
50000067,403111,A
50000068,403111,D+
50000069,403111,B
50000070,403111,C
50000071,403111,B
50000072,403111,B+
50000073,403111,C+
50000074,403111,C+
50000075,403111,A
50000076,403111,C
50000077,403111,D+
50000078,403111,D
50000079,403111,B
50000080,403111,D+
50000081,403111,C+
50000082,403111,B
50000083,403111,D
50000084,403111,D
50000085,403111,C
50000086,403111,B+
50000087,403111,D+
50000088,403111,B
50000089,403111,D
50000090,403111,C+
50000091,403111,B+
50000092,403111,C+
50000093,403111,D
50000094,403111,B
50000095,403111,C
50000096,403111,D+
50000097,403111,B
50000098,403111,D
50000099,403111,B+
50000100,403111,D+
50000101,403111,C
50000102,403111,D
50000103,403111,D
50000104,403111,A
50000105,403111,D+
50000106,403111,D
50000107,403111,C
50000108,403111,B+
50000109,403111,A
50000110,403111,D+
50000111,403111,F
50000112,403111,A
50000113,403111,A
50000114,403111,D+
50000115,403111,C+
50000116,403111,D+
50000117,403111,D
50000118,403111,B
50000119,403111,F
50000120,403111,F
50000121,403111,B+
50000122,403111,C+
50000123,403111,C
50000124,403111,D+
50000125,403111,A
50000126,403111,B
50000127,403111,C+
50000128,403111,A
50000129,403111,B+
50000130,403111,C+
50000131,403111,B
50000132,403111,B+
50000133,403111,C+
50000134,403111,D
50000135,403111,D+
50000136,403111,F
50000137,403111,C
50000138,403111,A
50000139,403111,C+
50000140,403111,B
50000141,403111,B
50000142,403111,B+
50000143,403111,D+
50000144,403111,B+
50000145,403111,D+
50000146,403111,D+
50000147,403111,D
50000148,403111,F
50000149,403111,A
50000000,403112,A
50000001,403112,B
50000002,403112,F
50000003,403112,D+
50000004,403112,F
50000005,403112,A
50000006,403112,D+
50000007,403112,D
50000008,403112,F
50000009,403112,C+
50000010,403112,C
50000011,403112,B+
50000012,403112,F
50000013,403112,B
50000014,403112,B
50000015,403112,C+
50000016,403112,D+
50000017,403112,D
50000018,403112,D
50000019,403112,C+
50000020,403112,D+
50000021,403112,A
50000022,403112,D+
50000023,403112,A
50000024,403112,A
50000025,403112,B
50000026,403112,B
50000027,403112,D
50000028,403112,C+
50000029,403112,F
50000030,403112,C+
50000031,403112,F
50000032,403112,C
50000033,403112,C+
50000034,403112,F
50000035,403112,D+
50000036,403112,C+
50000037,403112,C+
50000038,403112,C+
50000039,403112,B
50000040,403112,C+
50000041,403112,D+
50000042,403112,A
50000043,403112,B+
50000044,403112,C
50000045,403112,A
50000046,403112,B
50000047,403112,D+
50000048,403112,C+
50000049,403112,C
50000050,403112,B+
50000051,403112,D
50000052,403112,D+
50000053,403112,D
50000054,403112,A
50000055,403112,B
50000056,403112,B
50000057,403112,A
50000058,403112,A
50000059,403112,D+
50000060,403112,F
50000061,403112,C
50000062,403112,D+
50000063,403112,B
50000064,403112,C+
50000065,403112,D
50000066,403112,A
50000067,403112,A
50000068,403112,D
50000069,403112,A
50000070,403112,C
50000071,403112,B+
50000072,403112,D
50000073,403112,D+
50000074,403112,B
50000075,403112,B
50000076,403112,B
50000077,403112,A
50000078,403112,B
50000079,403112,F
50000080,403112,C
50000081,403112,C+
50000082,403112,C
50000083,403112,F
50000084,403112,C+
50000085,403112,D
50000086,403112,B+
50000087,403112,B+
50000088,403112,B
50000089,403112,B
50000090,403112,D+
50000091,403112,A
50000092,403112,D+
50000093,403112,B
50000094,403112,C
50000095,403112,D+
50000096,403112,A
50000097,403112,A
50000098,403112,F
50000099,403112,A
50000100,403112,C+
50000101,403112,D+
50000102,403112,B+
50000103,403112,B+
50000104,403112,B+
50000105,403112,A
50000106,403112,D
50000107,403112,C
50000108,403112,C
50000109,403112,A
50000110,403112,D
50000111,403112,B
50000112,403112,B+
50000113,403112,F
50000114,403112,C
50000115,403112,C+
50000116,403112,F
50000117,403112,D+
50000118,403112,F
50000119,403112,A
50000120,403112,D+
50000121,403112,C
50000122,403112,A
50000123,403112,D+
50000124,403112,A
50000125,403112,C+
50000126,403112,B+
50000127,403112,B+
50000128,403112,F
50000129,403112,D+
50000130,403112,F
50000131,403112,B+
50000132,403112,F
50000133,403112,F
50000134,403112,A
50000135,403112,F
50000136,403112,C
50000137,403112,C+
50000138,403112,C
50000139,403112,B
50000140,403112,D+
50000141,403112,B+
50000142,403112,F
50000143,403112,D+
50000144,403112,C+
50000145,403112,C+
50000146,403112,B
50000147,403112,A
50000148,403112,B+
50000149,403112,F
50000000,417168,C+
50000001,417168,D+
50000002,417168,D+
50000003,417168,B+
50000004,417168,D
50000005,417168,D+
50000006,417168,D+
50000007,417168,B
50000008,417168,C
50000009,417168,B+
50000010,417168,C
50000011,417168,F
50000012,417168,B
50000013,417168,C+
50000014,417168,F
50000015,417168,C
50000016,417168,F
50000017,417168,B+
50000018,417168,B+
50000019,417168,A
50000020,417168,D
50000021,417168,B+
50000022,417168,B
50000023,417168,F
50000024,417168,C
50000025,417168,C
50000026,417168,B
50000027,417168,F
50000028,417168,C+
50000029,417168,C+
50000030,417168,C+
50000031,417168,C+
50000032,417168,C+
50000033,417168,A
50000034,417168,C+
50000035,417168,F
50000036,417168,B
50000037,417168,A
50000038,417168,D+
50000039,417168,C+
50000040,417168,D+
50000041,417168,C
50000042,417168,C
50000043,417168,A
50000044,417168,D
50000045,417168,D
50000046,417168,D
50000047,417168,D
50000048,417168,D+
50000049,417168,C
50000050,417168,C+
50000051,417168,D
50000052,417168,D+
50000053,417168,D
50000054,417168,D
50000055,417168,F
50000056,417168,B+
50000057,417168,C+
50000058,417168,D
50000059,417168,B
50000060,417168,B
50000061,417168,C+
50000062,417168,B+
50000063,417168,D+
50000064,417168,D+
50000065,417168,B+
50000066,417168,D+
50000067,417168,F
50000068,417168,F
50000069,417168,B+
50000070,417168,D
50000071,417168,F
50000072,417168,D
50000073,417168,D+
50000074,417168,D
50000075,417168,D
50000076,417168,F
50000077,417168,B
50000078,417168,C
50000079,417168,D
50000080,417168,C+
50000081,417168,A
50000082,417168,F
50000083,417168,C+
50000084,417168,B
50000085,417168,D+
50000086,417168,D+
50000087,417168,B+
50000088,417168,C+
50000089,417168,D
50000090,417168,F
50000091,417168,A
50000092,417168,B+
50000093,417168,C+
50000094,417168,C
50000095,417168,D
50000096,417168,C+
50000097,417168,B
50000098,417168,F
50000099,417168,B
50000100,417168,C
50000101,417168,B
50000102,417168,B
50000103,417168,A
50000104,417168,A
50000105,417168,A
50000106,417168,F
50000107,417168,F
50000108,417168,F
50000109,417168,C+
50000110,417168,B+
50000111,417168,B
50000112,417168,C+
50000113,417168,D
50000114,417168,B
50000115,417168,A
50000116,417168,C+
50000117,417168,C+
50000118,417168,F
50000119,417168,F
50000120,417168,C+
50000121,417168,F
50000122,417168,C
50000123,417168,C+
50000124,417168,D+
50000125,417168,F
50000126,417168,D+
50000127,417168,C
50000128,417168,C+
50000129,417168,D
50000130,417168,C+
50000131,417168,C
50000132,417168,F
50000133,417168,F
50000134,417168,A
50000135,417168,F
50000136,417168,D
50000137,417168,D
50000138,417168,B+
50000139,417168,C+
50000140,417168,C
50000141,417168,D+
50000142,417168,D+
50000143,417168,D
50000144,417168,B
50000145,417168,B+
50000146,417168,A
50000147,417168,F
50000148,417168,C+
50000149,417168,C+
50000000,420112,B+
50000001,420112,D
50000002,420112,D+
50000003,420112,F
50000004,420112,C+
50000005,420112,C
50000006,420112,C
50000007,420112,C
50000008,420112,C
50000009,420112,B
50000010,420112,B
50000011,420112,D+
50000012,420112,F
50000013,420112,B+
50000014,420112,C+
50000015,420112,B+
50000016,420112,B+
50000017,420112,D+
50000018,420112,F
50000019,420112,B+
50000020,420112,D
50000021,420112,D+
50000022,420112,A
50000023,420112,B+
50000024,420112,A
50000025,420112,B+
50000026,420112,A
50000027,420112,D+
50000028,420112,B
50000029,420112,D
50000030,420112,A
50000031,420112,A
50000032,420112,C
50000033,420112,D+
50000034,420112,D+
50000035,420112,C+
50000036,420112,D
50000037,420112,C
50000038,420112,D
50000039,420112,C
50000040,420112,B+
50000041,420112,C
50000042,420112,D+
50000043,420112,B+
50000044,420112,C
50000045,420112,C+
50000046,420112,B+
50000047,420112,C+
50000048,420112,B
50000049,420112,F
50000050,420112,B
50000051,420112,C+
50000052,420112,B+
50000053,420112,C+
50000054,420112,A
50000055,420112,B
50000056,420112,A
50000057,420112,D+
50000058,420112,F
50000059,420112,D
50000060,420112,D+
50000061,420112,F
50000062,420112,A
50000063,420112,B
50000064,420112,C
50000065,420112,D+
50000066,420112,C
50000067,420112,C+
50000068,420112,F
50000069,420112,D
50000070,420112,B
50000071,420112,D
50000072,420112,C+
50000073,420112,D
50000074,420112,B+
50000075,420112,B+
50000076,420112,A
50000077,420112,A
50000078,420112,C
50000079,420112,C+
50000080,420112,D+
50000081,420112,F
50000082,420112,A
50000083,420112,F
50000084,420112,B
50000085,420112,B+
50000086,420112,D+
50000087,420112,C
50000088,420112,C
50000089,420112,F
50000090,420112,A
50000091,420112,D+
50000092,420112,D
50000093,420112,B+
50000094,420112,C+
50000095,420112,C
50000096,420112,F
50000097,420112,D
50000098,420112,B+
50000099,420112,B+
50000100,420112,D+
50000101,420112,B+
50000102,420112,D
50000103,420112,A
50000104,420112,D+
50000105,420112,C+
50000106,420112,A
50000107,420112,C
50000108,420112,B+
50000109,420112,D+
50000110,420112,C+
50000111,420112,D
50000112,420112,D
50000113,420112,A
50000114,420112,F
50000115,420112,A
50000116,420112,A
50000117,420112,D
50000118,420112,C
50000119,420112,D+
50000120,420112,D+
50000121,420112,C+
50000122,420112,D+
50000123,420112,C+
50000124,420112,D
50000125,420112,D+
50000126,420112,F
50000127,420112,D+
50000128,420112,F
50000129,420112,F
50000130,420112,B+
50000131,420112,D
50000132,420112,F
50000133,420112,D+
50000134,420112,C+
50000135,420112,B
50000136,420112,C
50000137,420112,B
50000138,420112,C
50000139,420112,C+
50000140,420112,B
